imgUrl,l1,l2,grass_region,MTD ADO,MTD ADG,MoM ADO,MoM ADG
https://cf.shopee.sg/file/65e5fbd16a618be43d08ed540adc7414,学校和办公设备,胶水,新加坡,0.31,2.84,0.09,0.41
https://cf.shopee.sg/file/cn-11134207-7r98o-lvv7o27183s34f,学校和办公设备,胶水,新加坡,0.3,0.87,1.67,3.22
https://cf.shopee.sg/file/sg-11134201-7rdyb-m0cuw992lnm17e,学校和办公设备,胶水,新加坡,0.25,2.93,6.5,6.7
https://cf.shopee.sg/file/fdbeb418a9929754e007de16ce1c2eaa,学校和办公设备,胶水,新加坡,0.25,0.15,-0.06,-0.42
https://cf.shopee.sg/file/cn-11134207-7ras8-mdieljqysvznf3,学校和办公设备,胶水,新加坡,0.22,0.64,0.33,0.55
https://cf.shopee.sg/file/0d8f6fccf0a64fd9b7e4e424bdfed981,学校和办公设备,胶水,新加坡,0.22,2.53,-0.53,0.36
https://cf.shopee.sg/file/sg-11134207-7qvf7-lh8owmqzw943bc,学校和办公设备,胶水,新加坡,0.21,2.93,-0.4,-0.44
https://cf.shopee.sg/file/sg-11134207-820o9-mnws2togk26a11,学校和办公设备,胶水,新加坡,0.19,2.07,,
https://cf.shopee.sg/file/sg-11134207-820nc-mo4wk6x4e1om93,学校和办公设备,胶水,新加坡,0.17,1.35,,
https://cf.shopee.sg/file/sg-11134201-7rbke-lm1s319dczsp32,学校和办公设备,胶水,新加坡,0.17,1.94,0.25,1.36
https://cf.shopee.sg/file/cn-11134207-820l4-moi204mnjz7vb4,学校和办公设备,胶水,新加坡,0.17,2.32,4,1.76
https://cf.shopee.sg/file/eddba36f5b32ccbf4eacc910d70cc1db,学校和办公设备,胶水,新加坡,0.13,1.61,,
https://cf.shopee.sg/file/3703cb3a25a3c14bfc18538166025e82,学校和办公设备,胶水,新加坡,0.1,1.67,-0.28,-0.32
https://cf.shopee.sg/file/sg-11134207-7qvff-lh8owmqzxnoj73,学校和办公设备,胶水,新加坡,0.08,4.26,0.25,0.49
https://cf.shopee.sg/file/cn-11134211-7qukw-lg8ufgdm4cnc9f,学校和办公设备,胶水,新加坡,0.06,2.76,,
https://cf.shopee.sg/file/sg-11134201-22110-gtzxj652kijv4c,学校和办公设备,胶水,新加坡,0.04,2.07,,
https://cf.shopee.sg/file/sg-11134201-7reqa-m8n3kt7hnwyf90,学校和办公设备,胶水,新加坡,0.04,1.64,10.25,19.16
https://cf.shopee.sg/file/0d1b222cfb42734105aa209ea9cddb73,学校和办公设备,胶水,新加坡,0.01,2.2,0.25,4.78
https://cf.shopee.sg/file/sg-11134201-822y5-mo9er6uxi61630,学校和办公设备,打孔器,新加坡,0.95,6.98,0.82,0.77
https://cf.shopee.sg/file/cn-11134207-820l4-mi9wki6pk54y27,学校和办公设备,打孔器,新加坡,0.91,6.83,-0.58,-0.53
https://cf.shopee.sg/file/cn-11134207-820l4-mn5rpwlhzytc5e,学校和办公设备,打孔器,新加坡,0.75,5.28,2.21,2.13
https://cf.shopee.sg/file/cn-11134207-7r98o-ly3616sy8ilf17,学校和办公设备,打孔器,新加坡,0.75,7.2,0.61,0.33
https://cf.shopee.sg/file/98e6fccb42a8c884bd2d65a8c4c93b40,学校和办公设备,打孔器,新加坡,0.38,4.26,0.5,0.33
https://cf.shopee.sg/file/sg-11134201-822yd-mi703st29czr46,学校和办公设备,打孔器,新加坡,0.37,2.16,2.74,3.46
https://cf.shopee.sg/file/eebe0faa6696eb531ee5deb89521fc24,学校和办公设备,打孔器,新加坡,0.3,0.63,0.78,-0.18
https://cf.shopee.sg/file/cn-11134207-7ras8-m7aj8yfygqkybe,学校和办公设备,打孔器,新加坡,0.26,1.71,1.64,2.18
https://cf.shopee.sg/file/sg-11134201-7qvg1-lhq10h2ss5yv92,学校和办公设备,打孔器,新加坡,0.25,0.84,2.75,2.68
https://cf.shopee.sg/file/cn-11134207-820l4-mn5rno47un7q83,学校和办公设备,打孔器,新加坡,0.25,2.42,0.5,0.18
https://cf.shopee.sg/file/1324556bd71c7cf34ef6170673270233,学校和办公设备,打孔器,新加坡,0.25,0.99,-0.46,-0.09
https://cf.shopee.sg/file/cn-11134207-820l4-mg4ku7eaqgi106,学校和办公设备,打孔器,新加坡,0.25,2.27,6.5,3.63
https://cf.shopee.sg/file/92955f52b0610fc429bc41d8c40d251e,学校和办公设备,打孔器,新加坡,0.25,1.97,-0.35,0.06
https://cf.shopee.sg/file/sg-11134201-7rdxg-mbt7hn645jy1f4,学校和办公设备,打孔器,新加坡,0.25,0.91,2.75,1.91
https://cf.shopee.sg/file/cn-11134207-820l4-mngtya9copoh28,学校和办公设备,打孔器,新加坡,0.25,2.31,,
https://cf.shopee.sg/file/sg-11134201-81zw8-mn2lo9i13760e3,学校和办公设备,打孔器,新加坡,0.23,2.43,5.85,9.34
https://cf.shopee.sg/file/cn-11134207-7r98o-lylnp5mv17kyc5,学校和办公设备,打孔器,新加坡,0.23,0.52,1.27,1.39
https://cf.shopee.sg/file/cn-11134207-7ras8-m1ozgpwcy9f159,学校和办公设备,打孔器,新加坡,0.22,1.25,0.9,0.89
https://cf.shopee.sg/file/sg-11134201-7rbmc-lmn30d1uouds0a,学校和办公设备,打孔器,新加坡,0.22,0.36,,
https://cf.shopee.sg/file/570212aca1a798f97922ea555cc7f462,学校和办公设备,打孔器,新加坡,0.22,10.3,1.58,2.33
https://cf.shopee.sg/file/sg-11134201-81ztd-mmoiwn5dtr7mc2,学校和办公设备,打孔器,新加坡,0.21,1.1,,
https://cf.shopee.sg/file/sg-11134201-7rdxk-ly6200i3zxmv2f,学校和办公设备,打孔器,新加坡,0.21,2.21,0.56,0.69
https://cf.shopee.sg/file/cn-11134207-820l4-mnb9b8qvyjuq0e,学校和办公设备,打孔器,新加坡,0.21,2.03,-0.65,-0.67
https://cf.shopee.sg/file/sg-11134201-81zu1-mmwvs0p9d3ieca,学校和办公设备,打孔器,新加坡,0.21,0.51,11.5,8.97
https://cf.shopee.sg/file/a921c6ca32f14fb9d42953bb21c657ff,学校和办公设备,打孔器,新加坡,0.19,0.61,0.06,-0.31
https://cf.shopee.sg/file/cn-11134207-820l4-mo4u0s0k80eed8,学校和办公设备,打孔器,新加坡,0.19,1.19,4.63,6.55
https://cf.shopee.sg/file/340fd834bc8d6de202bc0706e5e3c5a6,学校和办公设备,打孔器,新加坡,0.17,0.38,1.08,1.41
https://cf.shopee.sg/file/sg-11134201-81zws-miwq0x04kav55c,学校和办公设备,打孔器,新加坡,0.17,1.06,1.5,1.89
https://cf.shopee.sg/file/sg-11134201-8261w-mjb3tbx82p6ue8,学校和办公设备,打孔器,新加坡,0.17,0.41,-0.44,-0.07
https://cf.shopee.sg/file/sg-11134201-8260b-mltxstp73w20b9,学校和办公设备,打孔器,新加坡,0.17,2.6,4,18.39
https://cf.shopee.sg/file/sg-11134201-22110-jwoys8t7nijv2d,学校和办公设备,打孔器,新加坡,0.15,1.2,0.31,0.37
https://cf.shopee.sg/file/cn-11134207-7r98o-lyw0rqnnu3xv34,学校和办公设备,打孔器,新加坡,0.15,0.58,0.38,-0.52
https://cf.shopee.sg/file/sg-11134201-7repa-m26pvzdwx6m8ef,学校和办公设备,打孔器,新加坡,0.13,0.31,-0.53,-0.32
https://cf.shopee.sg/file/sg-11134201-8261r-mj5v468r3kzp1a,学校和办公设备,打孔器,新加坡,0.13,1.04,0.25,1.1
https://cf.shopee.sg/file/cn-11134207-7ras8-mcddsiwphtik25,学校和办公设备,打孔器,新加坡,0.13,2.33,0.5,2.17
https://cf.shopee.sg/file/sg-11134201-7ra14-mbhhf8dwk33b05,学校和办公设备,打孔器,新加坡,0.13,0.47,2.75,3.64
https://cf.shopee.sg/file/03f689f9fe580f4d2c25ae7526336c7d,学校和办公设备,打孔器,新加坡,0.13,1.03,2.75,2.41
https://cf.shopee.sg/file/cn-11134207-820l4-mhjxr2e73v9ca3,学校和办公设备,打孔器,新加坡,0.13,1.7,0.61,-0.14
https://cf.shopee.sg/file/cn-11134207-7r98o-luk1pvooprr494,学校和办公设备,打孔器,新加坡,0.13,0.19,-0.75,-0.8
https://cf.shopee.sg/file/sg-11134201-8260g-mma072tu80si70,学校和办公设备,打孔器,新加坡,0.13,1.09,,
https://cf.shopee.sg/file/sg-11134201-7ra35-m58m2qq6agyz31,学校和办公设备,打孔器,新加坡,0.13,0.86,,
https://cf.shopee.sg/file/sg-11134201-822xe-mo70tb3itaf725,学校和办公设备,打孔器,新加坡,0.13,0.25,-0.25,-0.28
https://cf.shopee.sg/file/sg-11134201-8261r-mjxxsn6175dx40,学校和办公设备,打孔器,新加坡,0.13,0.3,0.25,0.78
https://cf.shopee.sg/file/sg-11134201-22110-f0rmayi8qhjve4,学校和办公设备,打孔器,新加坡,0.1,1.48,0.56,1.03
https://cf.shopee.sg/file/sg-11134201-7rcem-lr1hxfhow2mc21,学校和办公设备,打孔器,新加坡,0.1,0.12,-0.79,-0.88
https://cf.shopee.sg/file/0d3185785506f5afc2bd7ea422b2f4a3,学校和办公设备,打孔器,新加坡,0.1,1.33,0.56,0.7
https://cf.shopee.sg/file/ph-11134201-23020-3ojjwowfkvnv09,学校和办公设备,打孔器,新加坡,0.1,1.6,-0.03,0.22
https://cf.shopee.sg/file/cn-11134207-7qukw-lg0abipbh53ce2,学校和办公设备,打孔器,新加坡,0.1,0.27,1.92,2.74
https://cf.shopee.sg/file/cn-11134207-7ras8-m2dmbfzaq4no11,学校和办公设备,打孔器,新加坡,0.1,1.88,0.19,0.09
https://cf.shopee.sg/file/sg-11134201-820o8-mnclginkrh8o83,学校和办公设备,打孔器,新加坡,0.09,0.82,0.78,1.33
https://cf.shopee.sg/file/sg-11134201-824iw-membjpk31fk113,学校和办公设备,打孔器,新加坡,0.08,1.89,1.5,1.31
https://cf.shopee.sg/file/2b0bf323c8415093b418ecdcace36afe,学校和办公设备,打孔器,新加坡,0.08,3.3,1.5,1.6
https://cf.shopee.sg/file/43c112ed755b24b6f78ae292c387c5e5,学校和办公设备,打孔器,新加坡,0.08,1.3,1.5,1.66
https://cf.shopee.sg/file/cn-11134207-7ras8-mde2cd14v064b3,学校和办公设备,打孔器,新加坡,0.08,1.56,,
https://cf.shopee.sg/file/sg-11134207-81zuh-mmznqsp8dmo5f2,学校和办公设备,打孔器,新加坡,0.08,1.28,,
https://cf.shopee.sg/file/cn-11134207-7ras8-m6dsi04lf4m48c,学校和办公设备,打孔器,新加坡,0.08,1.16,-0.59,-0.61
https://cf.shopee.sg/file/sg-11134201-8262r-mmi9zv98q1vlce,学校和办公设备,打孔器,新加坡,0.08,1.11,1.5,0.16
https://cf.shopee.sg/file/sg-11134201-7req4-m8pnwl83qamxc9,学校和办公设备,打孔器,新加坡,0.08,1.24,,
https://cf.shopee.sg/file/sg-11134201-22110-1y4l600kv9jvc1,学校和办公设备,打孔器,新加坡,0.08,1.11,0.67,0.22
https://cf.shopee.sg/file/sg-11134201-7rdww-mc1pim3410lq2f,学校和办公设备,打孔器,新加坡,0.06,1.35,0.25,0.45
https://cf.shopee.sg/file/sg-11134201-8260r-mma4zym3tp8h77,学校和办公设备,打孔器,新加坡,0.04,1.5,,
https://cf.shopee.sg/file/sg-11134201-7rccx-ls5nkecnxoavba,学校和办公设备,打孔器,新加坡,0.04,1.11,0.25,2.05
https://cf.shopee.sg/file/sg-11134201-81zw9-mieao9jy8b2bb4,学校和办公设备,打孔器,新加坡,0.04,1.34,0.25,1.12
https://cf.shopee.sg/file/cn-11134207-820l4-mha4c2sfvnkf50,学校和办公设备,打孔器,新加坡,0.04,1.36,6.5,0.63
https://cf.shopee.sg/file/sg-11134201-7rcel-m6ivhudh6vdge1,学校和办公设备,打孔器,新加坡,0.04,1.51,,
https://cf.shopee.sg/file/sg-11134201-7reqm-m1wobz6zfrgfe5,学校和办公设备,打孔器,新加坡,0.04,2.68,,
https://cf.shopee.sg/file/cn-11134207-7r98o-lwjqye86yqsj0f,学校和办公设备,打孔器,新加坡,0.04,1.25,,
https://cf.shopee.sg/file/sg-11134201-7qvex-ljqw6wwdm8zi30,学校和办公设备,打孔器,新加坡,0.02,1.8,-0.69,1.93
https://cf.shopee.sg/file/sg-11134201-8260f-mjjapzeo4wzna4,学校和办公设备,打孔器,新加坡,0,1.06,,
https://cf.shopee.sg/file/sg-11134201-8261l-mm7bg0i8wx6q9f,学校和办公设备,印章和印台,新加坡,6.03,39.56,-0.09,-0.08
https://cf.shopee.sg/file/sg-11134201-7rd4z-lw484wfhdn0e76,学校和办公设备,印章和印台,新加坡,3.61,16.25,0.62,0.38
https://cf.shopee.sg/file/sg-11134201-8262r-mm01q4dh0d8g6b,学校和办公设备,印章和印台,新加坡,1.69,17.37,1.98,2.2
https://cf.shopee.sg/file/4cd81a216f013ea14255e00dc836232e,学校和办公设备,印章和印台,新加坡,1.37,6.04,0.09,-0.06
https://cf.shopee.sg/file/94c9f0c81e6b931253f5fdb47d1605a4,学校和办公设备,印章和印台,新加坡,1.33,4.05,0.1,0.1
https://cf.shopee.sg/file/cn-11134207-7r98o-llwxkrgnrjmq6f,学校和办公设备,印章和印台,新加坡,1.12,19.81,-0.08,0.54
https://cf.shopee.sg/file/205ba984968f568f1c5cb6154375f8ad,学校和办公设备,印章和印台,新加坡,1.07,5.56,0.24,0.5
https://cf.shopee.sg/file/sg-11134201-8261a-mm7bnnglisy799,学校和办公设备,印章和印台,新加坡,0.96,6.9,-0.25,-0.29
https://cf.shopee.sg/file/sg-11134201-7rdw4-m1d9wq477m39bf,学校和办公设备,印章和印台,新加坡,0.79,3.06,0.22,0.17
https://cf.shopee.sg/file/sg-11134201-822wt-mi70jda8jpj45c,学校和办公设备,印章和印台,新加坡,0.79,2.52,0.07,-0.21
https://cf.shopee.sg/file/cn-11134207-7qukw-ljc376gtae0q89,学校和办公设备,印章和印台,新加坡,0.69,1.68,0.06,-0.06
https://cf.shopee.sg/file/271774b36b7fc306ac9c97c5af656988,学校和办公设备,印章和印台,新加坡,0.67,1.99,0.6,0.66
https://cf.shopee.sg/file/sg-11134201-7rd54-lwnxhss5nrjm70,学校和办公设备,印章和印台,新加坡,0.6,5.19,-0.36,-0.05
https://cf.shopee.sg/file/sg-11134201-81zvj-miiu6yn18hl4b1,学校和办公设备,印章和印台,新加坡,0.56,3.09,1.69,1.75
https://cf.shopee.sg/file/sg-11134201-825zw-mmbki9fjk8p1e8,学校和办公设备,印章和印台,新加坡,0.53,3.59,-0.16,-0.11
https://cf.shopee.sg/file/sg-11134201-82593-mgdhw47mafpq26,学校和办公设备,印章和印台,新加坡,0.5,6.84,-0.37,-0.28
https://cf.shopee.sg/file/cn-11134207-7ras8-m445nbdxu693cd,学校和办公设备,印章和印台,新加坡,0.48,2.58,-0.26,-0.25
https://cf.shopee.sg/file/sg-11134201-824ho-mfb949s2o9ho8f,学校和办公设备,印章和印台,新加坡,0.48,9.04,0.87,1.91
https://cf.shopee.sg/file/sg-11134201-7qvep-ljjwiyk6t7utce,学校和办公设备,印章和印台,新加坡,0.46,1.22,-0.3,-0.34
https://cf.shopee.sg/file/sg-11134201-7rdxd-mck4ezshatba78,学校和办公设备,印章和印台,新加坡,0.46,4.44,0.72,1.04
https://cf.shopee.sg/file/c5f3590709b080efcdcfac942e18ec60,学校和办公设备,印章和印台,新加坡,0.46,7.4,0.5,2.85
https://cf.shopee.sg/file/sg-11134201-7rd4s-lvjznrnwf1rx68,学校和办公设备,印章和印台,新加坡,0.44,2.22,0.32,0.4
https://cf.shopee.sg/file/52f98f03e36a92b1f77a0a0169e7294f,学校和办公设备,印章和印台,新加坡,0.44,18.73,0.25,0.63
https://cf.shopee.sg/file/83afa8fab04755c630650fd54d8eb47c,学校和办公设备,印章和印台,新加坡,0.42,2.58,-0.49,-0.33
https://cf.shopee.sg/file/fef73d2c026cc455ac7d9153f9de3347,学校和办公设备,印章和印台,新加坡,0.42,1.05,-0.11,-0.45
https://cf.shopee.sg/file/cn-11134207-7qukw-lh7g5x3ipwwv51,学校和办公设备,印章和印台,新加坡,0.41,2.54,1.17,1.31
https://cf.shopee.sg/file/sg-11134201-824ha-mf1u2wugv7kd05,学校和办公设备,印章和印台,新加坡,0.4,5.81,0.5,0.27
https://cf.shopee.sg/file/f5849aa7633e79be38dc36207f35dd0c,学校和办公设备,印章和印台,新加坡,0.38,1.38,0.61,0.57
https://cf.shopee.sg/file/sg-11134201-7rfgd-m9u2rqyibz1o68,学校和办公设备,印章和印台,新加坡,0.38,1.81,-0.53,-0.19
https://cf.shopee.sg/file/1701897c9f9dcf2f353bfb4d090b3384,学校和办公设备,印章和印台,新加坡,0.38,1.21,0.14,-0.47
https://cf.shopee.sg/file/fbfb29daa1ff7e21d66efa84749e3e5c,学校和办公设备,印章和印台,新加坡,0.36,0.62,0.26,-0.57
https://cf.shopee.sg/file/cn-11134207-7r98o-lzn8nsclsyoyd2,学校和办公设备,印章和印台,新加坡,0.35,2.01,-0.29,-0.48
https://cf.shopee.sg/file/cn-11134207-7r98o-lvnbv0n0x1t32c,学校和办公设备,印章和印台,新加坡,0.35,4.18,-0.18,0.27
https://cf.shopee.sg/file/sg-11134201-22100-i699ratvbniv48,学校和办公设备,印章和印台,新加坡,0.34,1.5,-0.19,-0.13
https://cf.shopee.sg/file/sg-11134201-22100-6v2v0nxpjyiv9e,学校和办公设备,印章和印台,新加坡,0.34,1.27,-0.31,-0.1
https://cf.shopee.sg/file/sg-11134201-7renc-m8ua6z133z4y8d,学校和办公设备,印章和印台,新加坡,0.33,2.96,9,21.18
https://cf.shopee.sg/file/20344ad25cdc88eb51afa9a931f71229,学校和办公设备,印章和印台,新加坡,0.33,1.81,-0.29,0.05
https://cf.shopee.sg/file/603a928b9cc3b82bdb46930b32faa126,学校和办公设备,印章和印台,新加坡,0.33,1.19,-0.2,-0.54
https://cf.shopee.sg/file/sg-11134201-7renz-m2gcaeh6s1x25f,学校和办公设备,印章和印台,新加坡,0.29,0.87,0.05,0.17
https://cf.shopee.sg/file/sg-11134201-7renz-m886s4nlm912f8,学校和办公设备,印章和印台,新加坡,0.29,7.29,0.03,2.54
https://cf.shopee.sg/file/sg-11134201-7rbmr-lmvmhgn8cmsa58,学校和办公设备,印章和印台,新加坡,0.29,0.08,,
https://cf.shopee.sg/file/sg-11134201-7rau0-mao0ew2cj98664,学校和办公设备,印章和印台,新加坡,0.29,0.94,-0.03,-0.08
https://cf.shopee.sg/file/6a048fd90d9af5c13e8c024d3c69be60,学校和办公设备,印章和印台,新加坡,0.29,0.61,0.59,0.76
https://cf.shopee.sg/file/sg-11134201-7qvdy-ljjyxxzidyxede,学校和办公设备,印章和印台,新加坡,0.29,0.85,-0.03,-0.13
https://cf.shopee.sg/file/sg-11134201-7rd4o-lv8rlfq6znkp60,学校和办公设备,印章和印台,新加坡,0.27,0.8,,
https://cf.shopee.sg/file/sg-11134201-7rbk3-lmrbi9xp5qah15,学校和办公设备,印章和印台,新加坡,0.25,1.91,-0.06,-0.09
https://cf.shopee.sg/file/sg-11134201-7rdx0-lyeqxlhylb1o6f,学校和办公设备,印章和印台,新加坡,0.25,0.97,1.08,0.69
https://cf.shopee.sg/file/cn-11134207-7ras8-mbd7l1vp05yp0f,学校和办公设备,印章和印台,新加坡,0.25,2.48,2.75,2.72
https://cf.shopee.sg/file/sg-11134201-7ra39-m55htjd9khgr8c,学校和办公设备,印章和印台,新加坡,0.25,0.75,,
https://cf.shopee.sg/file/sg-11134201-825zw-mk59jibqm4uf4c,学校和办公设备,印章和印台,新加坡,0.25,1.75,6.5,12.63
https://cf.shopee.sg/file/cn-11134207-7ras8-mb0ey1o4yi0c36,学校和办公设备,印章和印台,新加坡,0.21,4.73,5.25,7.93
https://cf.shopee.sg/file/sg-11134201-8260c-mkdmyopo89vk26,学校和办公设备,印章和印台,新加坡,0.2,3.25,,
https://cf.shopee.sg/file/sg-11134201-8262l-mjubhgi4jaiqd9,学校和办公设备,印章和印台,新加坡,0.19,2.74,-0.13,0.08
https://cf.shopee.sg/file/sg-11134201-7qvdm-lfhp98sdqw1g5b,学校和办公设备,印章和印台,新加坡,0.18,3.16,0,0.06
https://cf.shopee.sg/file/cn-11134207-820l4-megxyap9h4w1e0,学校和办公设备,印章和印台,新加坡,0.17,4.85,4,3.98
https://cf.shopee.sg/file/sg-11134201-7rd6q-lwxz5ipnh2faea,学校和办公设备,印章和印台,新加坡,0.17,3.94,0.25,0.23
https://cf.shopee.sg/file/sg-11134201-7rasx-mamhhddbhtyreb,学校和办公设备,印章和印台,新加坡,0.13,2.8,0.88,0.25
https://cf.shopee.sg/file/sg-11134201-7rdw6-lylvg179f60cfa,学校和办公设备,印章和印台,新加坡,0.13,2.76,2.75,7.41
https://cf.shopee.sg/file/cn-11134207-7ras8-m8zxt9itahf6b5,学校和办公设备,印章和印台,新加坡,0.13,2.77,6.5,2.28
https://cf.shopee.sg/file/sg-11134201-7ra37-m4xtpwec0duf74,学校和办公设备,印章和印台,新加坡,0.13,2.6,0.32,3.17
https://cf.shopee.sg/file/cn-11134207-7qukw-lfjeehym86rvd5,学校和办公设备,印章和印台,新加坡,0.09,2.47,0.29,0.44
https://cf.shopee.sg/file/sg-11134201-8258i-mg7qn1fwn40cb7,学校和办公设备,印章和印台,新加坡,0.08,3.16,0.25,0.84
https://cf.shopee.sg/file/sg-11134201-22110-3n83gw8501jv7d,学校和办公设备,印章和印台,新加坡,0.08,2.99,1.5,-0.56
https://cf.shopee.sg/file/sg-11134201-81zui-mmtsbskwsxdx99,学校和办公设备,印章和印台,新加坡,0.08,2.56,,
https://cf.shopee.sg/file/cd4e2e50f14e1f03e4541bb8292a3488,学校和办公设备,印章和印台,新加坡,0.08,2.25,0.67,4.5
https://cf.shopee.sg/file/sg-11134201-8260h-mk1x7mpwcb9ca5,学校和办公设备,印章和印台,新加坡,0.08,2.25,1.5,4.17
https://cf.shopee.sg/file/cn-11134207-820l4-meqwp5cjrta833,学校和办公设备,印章和印台,新加坡,0.05,2.49,,
https://cf.shopee.sg/file/sg-11134201-8260l-mm3cnsk7394za0,学校和办公设备,印章和印台,新加坡,0.04,2.16,,
https://cf.shopee.sg/file/sg-11134201-81ztv-mmtxwnkddhq86c,学校和办公设备,印章和印台,新加坡,0.04,3.7,,
https://cf.shopee.sg/file/cn-11134207-7ras8-m8x4eq3tow0td9,学校和办公设备,印章和印台,新加坡,0.02,5.98,,
https://cf.shopee.sg/file/cn-11134207-7ras8-m8u769byajvheb,学校和办公设备,印章和印台,新加坡,0.02,5.03,,
https://cf.shopee.sg/file/sg-11134201-23010-823bttgbfamv49,学校和办公设备,印章和印台,新加坡,0.01,3.46,,
https://cf.shopee.sg/file/cn-11134207-7r98o-ln9fndqilqe1c1,学校和办公设备,印章和印台,新加坡,0.01,3.83,,
https://cf.shopee.sg/file/cn-11134207-820l4-mftihgsh8ljh3a,学校和办公设备,标签打印机,新加坡,15.24,522.68,0.26,0.06
https://cf.shopee.sg/file/cn-11134207-820l4-mm74q23xxafje5,学校和办公设备,标签打印机,新加坡,5.1,99.11,0.72,0.74
https://cf.shopee.sg/file/cn-11134207-7qukw-limxydvc1ta20c,学校和办公设备,标签打印机,新加坡,3.18,32.03,0.19,0.01
https://cf.shopee.sg/file/cn-11134207-820l4-mohpvg0x7rikc7,学校和办公设备,标签打印机,新加坡,3.12,236.31,-0.2,-0.18
https://cf.shopee.sg/file/cn-11134207-820l4-mm76phbnv6ysb7,学校和办公设备,标签打印机,新加坡,2.91,60.07,-0.31,-0.22
https://cf.shopee.sg/file/cn-11134207-820l4-mno2u7yrfvgl03,学校和办公设备,标签打印机,新加坡,2.12,73.15,0.76,1.76
https://cf.shopee.sg/file/0375d5492b29f39a8ba3475964683d50,学校和办公设备,标签打印机,新加坡,2.04,4.97,-0.32,-0.33
https://cf.shopee.sg/file/cn-11134207-7r98o-lz5vg8bosm8y02,学校和办公设备,标签打印机,新加坡,1.83,22.74,3.76,3.73
https://cf.shopee.sg/file/cn-11134207-7qukw-limxydvc37ui10,学校和办公设备,标签打印机,新加坡,1.78,36.38,-0.25,-0.24
https://cf.shopee.sg/file/cn-11134207-820l4-mgn2e96kke185c,学校和办公设备,标签打印机,新加坡,1.73,31.81,0.17,0.04
https://cf.shopee.sg/file/cn-11134207-820l4-mgq8fb34xxjd79,学校和办公设备,标签打印机,新加坡,1.58,85.08,0,-0.17
https://cf.shopee.sg/file/cn-11134207-7ras8-mcke03byyb304c,学校和办公设备,标签打印机,新加坡,1.25,69.77,-0.07,0.3
https://cf.shopee.sg/file/0a175dd5afcaf5a841e40f508b06dbe6,学校和办公设备,标签打印机,新加坡,1.02,12.33,-0.41,-0.46
https://cf.shopee.sg/file/cn-11134207-820l4-mk1zvppbgidh01,学校和办公设备,标签打印机,新加坡,1,54.14,-0.35,-0.38
https://cf.shopee.sg/file/sg-11134201-7rfhm-m95slp2k8y8p66,学校和办公设备,标签打印机,新加坡,0.94,34.63,-0.1,-0.26
https://cf.shopee.sg/file/cn-11134207-820l4-mhifdvc1g5c571,学校和办公设备,标签打印机,新加坡,0.75,6.49,0.85,0.11
https://cf.shopee.sg/file/sg-11134201-7rep0-m2m5pp6k84axa7,学校和办公设备,标签打印机,新加坡,0.75,12.43,1.81,1.17
https://cf.shopee.sg/file/cn-11134207-7r98o-llkfd4oarv2s4f,学校和办公设备,标签打印机,新加坡,0.71,7.1,-0.37,-0.39
https://cf.shopee.sg/file/cn-11134207-7r98o-luac8x0igc5g3f,学校和办公设备,标签打印机,新加坡,0.69,7.89,-0.42,-0.65
https://cf.shopee.sg/file/sg-11134201-22100-wxtwj3s4pviv49,学校和办公设备,标签打印机,新加坡,0.67,4.57,0.3,-0.29
https://cf.shopee.sg/file/cn-11134207-7ras8-mdl6hdjwoubo7a,学校和办公设备,标签打印机,新加坡,0.63,83.87,-0.17,-0.14
https://cf.shopee.sg/file/cn-11134207-820l4-mm761f8yd2io57,学校和办公设备,标签打印机,新加坡,0.58,9.65,0.18,0.35
https://cf.shopee.sg/file/cn-11134207-820l4-mm8cuiey02rkde,学校和办公设备,标签打印机,新加坡,0.54,20.52,4.42,3.66
https://cf.shopee.sg/file/cn-11134207-7ras8-m15gsgf3lso347,学校和办公设备,标签打印机,新加坡,0.54,4.6,-0.13,-0.21
https://cf.shopee.sg/file/sg-11134201-23020-vv1hi2lozwnvbe,学校和办公设备,标签打印机,新加坡,0.46,11.03,-0.29,-0.43
https://cf.shopee.sg/file/cn-11134207-7r98o-lprmk1qjzl08f4,学校和办公设备,标签打印机,新加坡,0.46,9.3,0.15,0.2
https://cf.shopee.sg/file/cn-11134207-7r98o-loxrry13hpb0d8,学校和办公设备,标签打印机,新加坡,0.46,9.32,2.44,2.13
https://cf.shopee.sg/file/cn-11134207-7ras8-m1zapfyzcojwd1,学校和办公设备,标签打印机,新加坡,0.04,0.65,-0.69,-0.81
https://cf.shopee.sg/file/1dd01d71b826451adbb2321a1c88731c,学校和办公设备,标签打印机,新加坡,0.46,1.4,2.44,2.49
https://cf.shopee.sg/file/cn-11134207-7ras8-mcbrzieap43x44,学校和办公设备,标签打印机,新加坡,0.44,10.84,0.54,0.66
https://cf.shopee.sg/file/cn-11134207-820l4-mlnbzngf78xs31,学校和办公设备,标签打印机,新加坡,0.43,32.04,-0.04,-0.09
https://cf.shopee.sg/file/cn-11134207-820l4-mmk2yq1ur8xtb6,学校和办公设备,标签打印机,新加坡,0.42,29.07,0.35,0.14
https://cf.shopee.sg/file/cn-11134207-7ras8-m220s6jia1aj07,学校和办公设备,标签打印机,新加坡,0.42,10.87,0.39,1
https://cf.shopee.sg/file/cn-11134207-820l4-mi4a2h3muhvm30,学校和办公设备,标签打印机,新加坡,0.37,7.01,-0.12,0.53
