imgUrl,link,l1,l2,grass_region,MTD ADO,MTD ADG,MoM ADO,MoM ADG
https://cf.shopee.com.my/file/sg-11134201-7qvdq-liqtuzejsnpp26,http://shopee.com.my/product/40245083/20881438870,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.20,0.31,1.80,1.37
https://cf.shopee.com.my/file/cn-11134207-820l4-mkhqqjdhmvwn07,http://shopee.com.my/product/857718813/26318799418,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.19,51.82,-0.75,-0.69
https://cf.shopee.com.my/file/9ba0c89327792784ef54168fef7fab19,http://shopee.com.my/product/233687726/4022426870,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.13,4.02,,
https://cf.shopee.com.my/file/3dc6dcc7d039da2813cecc4376d2b6ca,http://shopee.com.my/product/420013794/10407426046,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,1.91,-0.60,-0.83
https://cf.shopee.com.my/file/cn-11134207-820l4-mgojlqj9d1xqad,http://shopee.com.my/product/1664141920/49100473718,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,11.49,-0.44,-0.42
https://cf.shopee.com.my/file/sg-11134201-23020-egjzmy1ce4mvf2,http://shopee.com.my/product/603013240/23521662252,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,3.36,1.80,9.41
https://cf.shopee.com.my/file/cn-11134207-7r98o-lpetdfp2rgbge3,http://shopee.com.my/product/1114320172/24303853803,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,15.88,,
https://cf.shopee.com.my/file/sg-11134201-22120-53aeroefnjlv5b,http://shopee.com.my/product/121803331/13697996750,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,2.76,,
https://cf.shopee.com.my/file/sg-11134201-7reno-m1zf3v2rjr8g46,http://shopee.com.my/product/1234664687/28216019762,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.10,2.08,,
https://cf.shopee.com.my/file/cn-11134207-820l4-mgorfo4eaex939,http://shopee.com.my/product/1664141920/47500478719,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.08,2.00,-0.08,0.55
https://cf.shopee.com.my/file/sg-11134201-82615-mja278eczg1sd9,http://shopee.com.my/product/1638440809/50003797292,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.08,1.94,,
https://cf.shopee.com.my/file/sg-11134201-7rffu-m404423ombkr6d,http://shopee.com.my/product/687766787/29721221712,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.08,2.01,,
https://cf.shopee.com.my/file/sg-11134201-7reph-m296u5aho0u379,http://shopee.com.my/product/642826012/28466765242,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.08,3.34,-0.37,-0.23
https://cf.shopee.com.my/file/sg-11134201-7reqe-m2dyz00f9l0j65,http://shopee.com.my/product/687766787/29767103008,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.06,3.62,1.45,0.52
https://cf.shopee.com.my/file/sg-11134201-81ztv-mijxcpj0fv9e04,http://shopee.com.my/product/1664141920/48853459864,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,10.02,,
https://cf.shopee.com.my/file/cn-11134207-820l4-mib3v6c7w07a96,http://shopee.com.my/product/1664141920/48303161223,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,7.95,0.40,0.31
https://cf.shopee.com.my/file/cn-11134207-820l4-mgnqw30hfmdk25,http://shopee.com.my/product/69328638/45050830173,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,3.52,,
https://cf.shopee.com.my/file/cn-11134207-7r98o-lwn168s23yh19a,http://shopee.com.my/product/128946690/26503087839,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,2.01,,
https://cf.shopee.com.my/file/cn-11134207-820l4-mesdu0yvjz7q0b,http://shopee.com.my/product/1429443615/43619674757,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,3.10,,
https://cf.shopee.com.my/file/sg-11134201-821g3-mh06mw0s9og956,http://shopee.com.my/product/1667334325/54251281476,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,10.47,,
https://cf.shopee.com.my/file/cn-11134207-820l4-miv198j9g2ytcd,http://shopee.com.my/product/282877944/4841364591,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.05,15.27,0.40,0.53
https://cf.shopee.com.my/file/cn-11134207-820l4-mje0ixu0o6px71,http://shopee.com.my/product/1664141920/46050488678,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.03,12.30,-0.90,-0.66
https://cf.shopee.com.my/file/cn-11134207-7ras8-mdbhz73e04fd3c,http://shopee.com.my/product/1402790835/25396326914,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.03,3.05,-0.30,0.03
https://cf.shopee.com.my/file/cn-11134207-820l4-mi9n1o6zadxcf1,http://shopee.com.my/product/648330221/44077243767,School & Office Equipment,Pen Knives & Paper Cutters,MY,0.03,2.17,,
https://cf.shopee.com.my/file/sg-11134201-7rdw7-mc6j8m8stcft05,http://shopee.com.my/product/476029644/40908495550,School & Office Equipment,Pencil Cases,MY,12.61,31.98,-0.23,-0.05
https://cf.shopee.com.my/file/sg-11134201-7ra2e-m4pp6e7oz8aw50,http://shopee.com.my/product/476029644/28222850788,School & Office Equipment,Pencil Cases,MY,11.73,23.20,-0.18,-0.11
https://cf.shopee.com.my/file/sg-11134201-7rfh4-m9tsfl5uci3567,http://shopee.com.my/product/1123508470/26966182471,School & Office Equipment,Pencil Cases,MY,11.26,40.23,0.06,0.06
https://cf.shopee.com.my/file/cn-11134207-7ras8-m8k7hq34c7j1af,http://shopee.com.my/product/229907985/27280247523,School & Office Equipment,Pencil Cases,MY,10.82,42.08,0.08,-0.12
https://cf.shopee.com.my/file/sg-11134201-7rd3x-lwqqyjx8l9q4a2,http://shopee.com.my/product/864627403/26503296994,School & Office Equipment,Pencil Cases,MY,10.09,24.08,-0.28,-0.37
https://cf.shopee.com.my/file/sg-11134201-7rd4c-m7w3fiucadrq0a,http://shopee.com.my/product/421815037/24243242264,School & Office Equipment,Pencil Cases,MY,8.78,29.26,-0.11,0.23
https://cf.shopee.com.my/file/sg-11134201-7rd4y-lv7jmc4pai2z39,http://shopee.com.my/product/476029644/25030123088,School & Office Equipment,Pencil Cases,MY,8.72,18.32,-0.28,-0.26
https://cf.shopee.com.my/file/cn-11134207-7ras8-mcdmag1l2dtu76,http://shopee.com.my/product/1123508470/24495993272,School & Office Equipment,Pencil Cases,MY,6.86,23.50,-0.20,-0.26
https://cf.shopee.com.my/file/sg-11134201-7rd4l-m6w9nd5qi462fa,http://shopee.com.my/product/1314463447/26328139696,School & Office Equipment,Pencil Cases,MY,6.40,5.86,1.82,1.70
https://cf.shopee.com.my/file/sg-11134201-7rau6-ma28p49ybs0hf8,http://shopee.com.my/product/1123508470/43801768184,School & Office Equipment,Pencil Cases,MY,5.50,18.27,-0.25,-0.23
https://cf.shopee.com.my/file/sg-11134201-7qvf5-ljwdkbbpetufd9,http://shopee.com.my/product/401366355/15597893989,School & Office Equipment,Pencil Cases,MY,5.20,19.05,0.33,0.30
https://cf.shopee.com.my/file/cn-11134207-7ras8-mbyy9rxezbpy24,http://shopee.com.my/product/347828693/26634409946,School & Office Equipment,Pencil Cases,MY,5.18,17.52,8.07,13.42
https://cf.shopee.com.my/file/sg-11134201-7rfh1-ma11yieuomzg2a,http://shopee.com.my/product/1123508470/42201662719,School & Office Equipment,Pencil Cases,MY,5.02,21.24,-0.01,0.21
https://cf.shopee.com.my/file/sg-11134201-7rcdr-ltp0yxh026tc3d,http://shopee.com.my/product/347828693/28726576086,School & Office Equipment,Pencil Cases,MY,4.98,7.43,23.25,8.12
https://cf.shopee.com.my/file/sg-11134201-7reoa-m2tbolw6n2sh72,http://shopee.com.my/product/347828693/24339256981,School & Office Equipment,Pencil Cases,MY,4.81,15.51,0.97,2.30
https://cf.shopee.com.my/file/sg-11134201-7rauo-ma2ed5nvbl9597,http://shopee.com.my/product/1203586912/41751774769,School & Office Equipment,Pencil Cases,MY,4.78,19.67,-0.37,-0.30
https://cf.shopee.com.my/file/sg-11134201-7rfh3-m3udl7ggpaqef8,http://shopee.com.my/product/1123508470/29420799888,School & Office Equipment,Pencil Cases,MY,4.72,18.46,-0.19,-0.12
https://cf.shopee.com.my/file/sg-11134201-7req9-m2mghb707uu90b,http://shopee.com.my/product/1123508470/28167732066,School & Office Equipment,Pencil Cases,MY,4.21,14.99,0.61,0.49
https://cf.shopee.com.my/file/sg-11134201-7qvfo-lepgysgw4qrz86,http://shopee.com.my/product/401366355/23134458273,School & Office Equipment,Pencil Cases,MY,4.13,19.37,0.26,0.36
https://cf.shopee.com.my/file/cn-11134207-7ras8-m7n1m33e7uwrd4,http://shopee.com.my/product/60780973/28180463803,School & Office Equipment,Pencil Cases,MY,3.97,10.82,-0.46,-0.43
https://cf.shopee.com.my/file/e335d0dae7b7e4ffe4815bd806592244,http://shopee.com.my/product/347828693/16356214216,School & Office Equipment,Pencil Cases,MY,3.43,10.55,4.64,5.31
https://cf.shopee.com.my/file/cn-11134207-7ras8-mdbxnmpmpbhl31,http://shopee.com.my/product/1497394646/29989778537,School & Office Equipment,Pencil Cases,MY,3.35,12.52,-0.10,-0.19
https://cf.shopee.com.my/file/sg-11134201-7rat0-ma7ysyq8qzyma8,http://shopee.com.my/product/1123508470/42952163569,School & Office Equipment,Pencil Cases,MY,3.33,12.73,-0.33,-0.29
https://cf.shopee.com.my/file/sg-11134201-824gd-mek78vx77sp142,http://shopee.com.my/product/476029644/42018720239,School & Office Equipment,Pencil Cases,MY,3.28,10.66,2.81,4.70
https://cf.shopee.com.my/file/sg-11134201-7rdx9-ly3hh95dxgkdbc,http://shopee.com.my/product/421815037/29606106064,School & Office Equipment,Pencil Cases,MY,3.08,9.49,-0.38,-0.31
https://cf.shopee.com.my/file/sg-11134201-7renk-m8rgkiax10o764,http://shopee.com.my/product/508600175/27284062123,School & Office Equipment,Pencil Cases,MY,2.93,7.53,-0.22,-0.11
https://cf.shopee.com.my/file/cn-11134207-7ras8-mb52y93fj4qhef,http://shopee.com.my/product/229907985/44003203827,School & Office Equipment,Pencil Cases,MY,2.78,10.25,1.56,-0.02
https://cf.shopee.com.my/file/cn-11134207-820l4-mjph61rcx53a4f,http://shopee.com.my/product/1497394646/49504991407,School & Office Equipment,Pencil Cases,MY,2.60,11.37,-0.02,-0.10
https://cf.shopee.com.my/file/sg-11134201-7rep0-m1tf89x9j5u029,http://shopee.com.my/product/476029644/11024899972,School & Office Equipment,Pencil Cases,MY,2.58,7.85,-0.33,-0.28
https://cf.shopee.com.my/file/sg-11134201-7rdvn-mcd3gyurq8vl63,http://shopee.com.my/product/97345669/44059081168,School & Office Equipment,Pencil Cases,MY,2.51,4.55,4.62,5.52
https://cf.shopee.com.my/file/sg-11134201-7reot-m219cautgqrj09,http://shopee.com.my/product/1123508470/25937836778,School & Office Equipment,Pencil Cases,MY,2.48,8.35,1.70,0.95
https://cf.shopee.com.my/file/sg-11134201-7rblz-m5fl5s22zthz9b,http://shopee.com.my/product/347828693/24441493267,School & Office Equipment,Pencil Cases,MY,2.47,11.58,-0.60,-0.24
https://cf.shopee.com.my/file/sg-11134201-7rd5x-m6xtheyxu0yc0f,http://shopee.com.my/product/421815037/29128288753,School & Office Equipment,Pencil Cases,MY,2.44,7.27,-0.21,0.03
https://cf.shopee.com.my/file/sg-11134201-23020-jqo8xcer5hnv41,http://shopee.com.my/product/476029644/20873217667,School & Office Equipment,Pencil Cases,MY,2.43,10.40,-0.02,0.05
https://cf.shopee.com.my/file/sg-11134201-821gc-mgrog1z5zmyzf7,http://shopee.com.my/product/1123508470/47950984924,School & Office Equipment,Pencil Cases,MY,2.38,5.87,0.04,-0.10
https://cf.shopee.com.my/file/cn-11134207-7ras8-m6grq1gkeytve6,http://shopee.com.my/product/83456726/24391665446,School & Office Equipment,Pencil Cases,MY,2.23,9.90,0.97,1.47
https://cf.shopee.com.my/file/sg-11134201-7reo9-m1wmpoqu9g9qc9,http://shopee.com.my/product/864627403/29815781719,School & Office Equipment,Pencil Cases,MY,2.23,8.34,0.13,0.20
https://cf.shopee.com.my/file/sg-11134201-7rdw9-mclrzs6ucenw49,http://shopee.com.my/product/1171904154/26489162692,School & Office Equipment,Pencil Cases,MY,2.17,1.76,3.26,1.75
https://cf.shopee.com.my/file/sg-11134201-824hd-medywxh1hhj4c5,http://shopee.com.my/product/1123508470/26841270833,School & Office Equipment,Pencil Cases,MY,2.13,6.83,-0.03,-0.08
https://cf.shopee.com.my/file/cn-11134207-7ras8-m219ru6owxn05c,http://shopee.com.my/product/1123508470/27666182726,School & Office Equipment,Pencil Cases,MY,1.93,7.27,1.48,1.36
https://cf.shopee.com.my/file/sg-11134201-7ravm-ma2dwkdrdbo9c2,http://shopee.com.my/product/1203586912/41351788171,School & Office Equipment,Pencil Cases,MY,1.93,7.73,-0.66,-0.63
https://cf.shopee.com.my/file/sg-11134201-7rdye-md1a9gyr47vq14,http://shopee.com.my/product/275999196/24396255950,School & Office Equipment,Pencil Cases,MY,1.83,3.84,0.13,0.09
https://cf.shopee.com.my/file/sg-11134201-7rdxd-mch8hq51fwwk96,http://shopee.com.my/product/188678203/25701395196,School & Office Equipment,Pencil Cases,MY,1.80,4.19,0.19,0.19
https://cf.shopee.com.my/file/a25fa14dbaa736a9009a8e20ef9361a0,http://shopee.com.my/product/83456726/21831616926,School & Office Equipment,Pencil Cases,MY,1.78,3.92,0.19,0.22
https://cf.shopee.com.my/file/sg-11134201-7rd6d-lwtgm9xsjxwjfb,http://shopee.com.my/product/864627403/24532597118,School & Office Equipment,Pencil Cases,MY,1.75,6.17,0.00,-0.02
https://cf.shopee.com.my/file/sg-11134201-7rdx2-mcxbg8c2507429,http://shopee.com.my/product/1401600025/28472185283,School & Office Equipment,Pencil Cases,MY,1.74,4.17,0.04,-0.35
https://cf.shopee.com.my/file/cn-11134207-7ras8-m65h27lekss6c1,http://shopee.com.my/product/83456726/29609509833,School & Office Equipment,Pencil Cases,MY,1.71,8.77,0.63,0.62
https://cf.shopee.com.my/file/sg-11134201-821e8-mh0drq6lswel5a,http://shopee.com.my/product/115347195/41526406064,School & Office Equipment,Pencil Cases,MY,1.67,5.18,-0.28,-0.32
https://cf.shopee.com.my/file/sg-11134201-8225g-mhufyhzgs0zs7a,http://shopee.com.my/product/970097107/57402669955,School & Office Equipment,Pencil Cases,MY,1.64,6.05,1.30,1.72
https://cf.shopee.com.my/file/cn-11134207-7r98o-lryszpx3hsq575,http://shopee.com.my/product/1081882924/24564348480,School & Office Equipment,Pencil Cases,MY,1.55,0.23,-0.76,-0.35
https://cf.shopee.com.my/file/sg-11134201-7rffu-m9lfoae46vx182,http://shopee.com.my/product/1000376677/26750454748,School & Office Equipment,Pencil Cases,MY,1.48,11.94,-0.62,-0.52
https://cf.shopee.com.my/file/sg-11134201-8226h-mho89rzi39c46f,http://shopee.com.my/product/801461082/49502366446,School & Office Equipment,Pencil Cases,MY,1.48,6.35,-0.36,-0.39
https://cf.shopee.com.my/file/9e3c3d6071651484cd3d6d686128f835,http://shopee.com.my/product/371758138/13059157097,School & Office Equipment,Pencil Cases,MY,1.38,6.68,0.56,1.16
https://cf.shopee.com.my/file/cn-11134207-820l4-meina1a98y6ff9,http://shopee.com.my/product/83456726/41268566986,School & Office Equipment,Pencil Cases,MY,1.31,7.25,-0.21,0.99
https://cf.shopee.com.my/file/sg-11134201-81zw3-mie66r575wqv1e,http://shopee.com.my/product/1231740319/51353261673,School & Office Equipment,Pencil Cases,MY,1.05,7.22,2.27,2.58
https://cf.shopee.com.my/file/cn-11134207-820l4-mf6i52a481zd42,http://shopee.com.my/product/1262309637/43272057594,School & Office Equipment,Pencil Cases,MY,0.68,17.19,6.65,34.36
https://cf.shopee.com.my/file/cn-11134207-820l4-mewtjxdl54p0f0,http://shopee.com.my/product/1425994436/29891908957,School & Office Equipment,Pencil Cases,MY,0.53,7.35,0.63,1.47
https://cf.shopee.com.my/file/sg-11134201-821fk-mgp9z8dsaz2md2,http://shopee.com.my/product/272089237/46050910227,School & Office Equipment,Pencil Cases,MY,0.30,21.00,1.80,59.97
https://cf.shopee.com.my/file/sg-11134201-7rdwe-lz5hz9cvvmbb9c,http://shopee.com.my/product/361949114/29508331155,School & Office Equipment,Pencil Cases,MY,0.30,6.54,-0.44,1.54
https://cf.shopee.com.my/file/sg-11134201-821cw-mgkm5pm1u70u49,http://shopee.com.my/product/1489609891/46750708425,School & Office Equipment,Pencil Cases,MY,0.30,8.56,7.40,27.85
https://cf.shopee.com.my/file/my-11134201-23030-o8rkbc95oeov82,http://shopee.com.my/product/221644100/18575521879,School & Office Equipment,Pencil Cases,MY,0.10,26.22,,
https://cf.shopee.com.my/file/sg-11134201-81zvz-mj27ux9rt2bqec,http://shopee.com.my/product/98789307/45454116075,School & Office Equipment,"Rulers, Protractors & Stencils",MY,4.35,22.30,2.29,2.79
https://cf.shopee.com.my/file/sg-11134202-8262x-mln3ym4ne6m8fd,http://shopee.com.my/product/1737562265/57207011208,School & Office Equipment,"Rulers, Protractors & Stencils",MY,4.04,0.00,,
https://cf.shopee.com.my/file/sg-11134201-8260y-mk3kpvxf4jr678,http://shopee.com.my/product/410943653/53355622143,School & Office Equipment,"Rulers, Protractors & Stencils",MY,1.88,11.16,,
https://cf.shopee.com.my/file/sg-11134201-8261z-mjrt325gmbk5f6,http://shopee.com.my/product/255022208/52105024598,School & Office Equipment,"Rulers, Protractors & Stencils",MY,1.75,6.60,8.80,7.66
https://cf.shopee.com.my/file/sg-11134201-7rdwt-lzef8i9tnpeib1,http://shopee.com.my/product/158559667/28159120050,School & Office Equipment,"Rulers, Protractors & Stencils",MY,1.43,1.21,1.07,0.37
https://cf.shopee.com.my/file/sg-11134201-7qvcz-lgf8wh9h0omt7a,http://shopee.com.my/product/83456726/19988428943,School & Office Equipment,"Rulers, Protractors & Stencils",MY,1.38,3.73,-0.32,0.00
https://cf.shopee.com.my/file/sg-11134201-7rd63-lvfw9paan6g77a,http://shopee.com.my/product/1120584489/24529926561,School & Office Equipment,"Rulers, Protractors & Stencils",MY,1.05,4.37,0.01,-0.03
https://cf.shopee.com.my/file/sg-11134201-8260r-mk577k8xe9dvc7,http://shopee.com.my/product/410944536/50355664038,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.95,6.76,,
https://cf.shopee.com.my/file/sg-11134201-7rd5f-lvc4m40a8dwi5d,http://shopee.com.my/product/347828693/24930782830,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.94,1.83,-0.14,-0.21
https://cf.shopee.com.my/file/sg-11134201-8226v-mhbt72k7kxzf2f,http://shopee.com.my/product/188678203/25633124124,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.91,4.47,-0.28,-0.30
https://cf.shopee.com.my/file/sg-11134201-7rd4s-lwo2qz01q8uza9,http://shopee.com.my/product/397819121/23664691112,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.62,0.77,0.89,0.79
https://cf.shopee.com.my/file/8750142808cc1d1bc2158b919b971967,http://shopee.com.my/product/83456726/14862073074,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.60,0.98,0.79,0.20
https://cf.shopee.com.my/file/sg-11134201-7rdxe-lxi392fu8n64e1,http://shopee.com.my/product/1291239328/25983261655,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.60,1.95,1.80,1.41
https://cf.shopee.com.my/file/sg-11134201-7reoa-m1xymvrg5x9c15,http://shopee.com.my/product/401366355/28581414043,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.54,1.49,1.51,1.23
https://cf.shopee.com.my/file/3e79673b123e2fa1c57af3eaa2387653,http://shopee.com.my/product/400101456/12614931792,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.50,7.89,13.00,28.40
https://cf.shopee.com.my/file/sg-11134201-8261u-mjgmwzdjzwu807,http://shopee.com.my/product/1325414403/54704650529,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.50,1.37,3.67,2.94
https://cf.shopee.com.my/file/cn-11134207-7qukw-limkqgi11w1if1,http://shopee.com.my/product/236996092/9210756553,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.45,1.70,0.94,0.91
https://cf.shopee.com.my/file/sg-11134201-7qves-lgbr3rrwsao580,http://shopee.com.my/product/807288773/23966810668,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.43,10.31,,
https://cf.shopee.com.my/file/sg-11134201-7rbk0-lkqh6ptbg30n9b,http://shopee.com.my/product/952820879/21583250332,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.40,5.70,10.20,10.29
https://cf.shopee.com.my/file/cn-11134207-820l4-mgnfpdzmascpfe,http://shopee.com.my/product/163582029/28673165805,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.38,1.82,0.75,0.11
https://cf.shopee.com.my/file/sg-11134201-7rfg5-m4a5pvdisbr7f9,http://shopee.com.my/product/62712728/27322142745,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.38,1.67,0.24,-0.03
https://cf.shopee.com.my/file/sg-11134201-7rcf0-lsqxm8gw9b9xc0,http://shopee.com.my/product/240538011/15498445616,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.37,1.42,0.04,0.12
https://cf.shopee.com.my/file/a735f6c76a577b93569c5a9e70c2bb4d,http://shopee.com.my/product/165700705/6628238140,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.35,0.82,0.96,0.43
https://cf.shopee.com.my/file/8bdc51512ea2b3e115c2571f6191f083,http://shopee.com.my/product/401366355/10767366139,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.35,1.34,0.23,0.49
https://cf.shopee.com.my/file/6d6b39a44d9512507fe30822cf33f5cb,http://shopee.com.my/product/273206324/9496809304,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.35,1.00,0.23,0.34
https://cf.shopee.com.my/file/sg-11134201-7qvf1-lkdq7xzm6xoefb,http://shopee.com.my/product/988752341/22476651904,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.33,0.59,-0.29,-0.38
https://cf.shopee.com.my/file/cc2c1c96d3010890d084c5a06773ed1b,http://shopee.com.my/product/83456726/25851436873,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.32,0.80,0.77,0.58
https://cf.shopee.com.my/file/sg-11134201-7rblf-lporyyvncq6o46,http://shopee.com.my/product/421815037/24354876258,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.32,0.46,0.69,0.23
https://cf.shopee.com.my/file/sg-11134201-81zw7-mie7bbuuvm69cd,http://shopee.com.my/product/188678203/45802862616,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,2.29,0.05,0.32
https://cf.shopee.com.my/file/sg-11134201-8260m-mm06vmu1jqx143,http://shopee.com.my/product/43291443/43906660021,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,0.64,,
https://cf.shopee.com.my/file/7e98b362bcb4589e8850fe3fdbd60132,http://shopee.com.my/product/218063326/3841987206,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,1.44,0.05,0.04
https://cf.shopee.com.my/file/sg-11134201-7rd71-lvysipkzif7l50,http://shopee.com.my/product/455465644/24981539098,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,0.35,7.40,3.30
https://cf.shopee.com.my/file/aa60c219a6a33b91f6dfc70d5be3ce75,http://shopee.com.my/product/131679027/2024945842,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,0.85,-0.10,-0.29
https://cf.shopee.com.my/file/sg-11134201-7rd6u-lwguykany8wt4d,http://shopee.com.my/product/83034844/27352721509,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,1.69,0.40,0.80
https://cf.shopee.com.my/file/sg-11134201-81zul-miwnp5fw58ub4b,http://shopee.com.my/product/1220172718/49303993582,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,3.34,3.20,4.00
https://cf.shopee.com.my/file/sg-11134201-7rdw1-mdblm1oepnpc3f,http://shopee.com.my/product/275999196/29289732298,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.30,1.04,,
https://cf.shopee.com.my/file/bfefc73411d5b2ea6e8b88a7fc9e5871,http://shopee.com.my/product/194938154/4607577106,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.28,0.46,-0.25,0.36
https://cf.shopee.com.my/file/cn-11134207-7r98o-ly9qk35lbtlu54,http://shopee.com.my/product/1161910814/24184079735,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.27,0.28,3.98,1.53
https://cf.shopee.com.my/file/sg-11134201-7qvex-lh763jzmjerk21,http://shopee.com.my/product/410944536/19181514842,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.25,3.09,,
https://cf.shopee.com.my/file/sg-11134201-821f2-mh1d7kvqglqnc0,http://shopee.com.my/product/1629829323/57051384270,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.25,0.31,0.75,0.30
https://cf.shopee.com.my/file/sg-11134201-7ravs-mammv5dgyhgz6f,http://shopee.com.my/product/83079553/43353336850,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.25,2.63,,
https://cf.shopee.com.my/file/sg-11134201-22110-4ti03bdcgikv52,http://shopee.com.my/product/383818374/19265876014,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.24,0.42,0.39,-0.65
https://cf.shopee.com.my/file/sg-11134201-7repi-m8rildtbu4utbb,http://shopee.com.my/product/426150451/47303665016,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.24,0.24,32.90,5.95
https://cf.shopee.com.my/file/sg-11134202-7rdxt-mcbuawezn94i15,http://shopee.com.my/product/1767420524/47557372031,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.23,0.00,,
https://cf.shopee.com.my/file/sg-11134201-824hy-me3t59te2kuaa8,http://shopee.com.my/product/1458854399/44316736819,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.23,2.49,,
https://cf.shopee.com.my/file/sg-11134201-7rbly-lnmranzxp4j509,http://shopee.com.my/product/426150451/57653668109,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.22,0.83,0.46,3.12
https://cf.shopee.com.my/file/6a8b1fc60057b0d47a0e5362f130a83e,http://shopee.com.my/product/54620690/5872930973,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,0.44,0.66,0.36
https://cf.shopee.com.my/file/sg-11134201-23020-12f161yp2jnv75,http://shopee.com.my/product/600861854/22824394234,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,1.51,0.87,0.41
https://cf.shopee.com.my/file/sg-11134201-7rffg-m3lb1dm722nb75,http://shopee.com.my/product/298602003/26720196992,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,0.84,-0.78,-0.77
https://cf.shopee.com.my/file/sg-11134201-8260r-mj89igxanz7ma1,http://shopee.com.my/product/1231642555/45302622417,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,1.97,,
https://cf.shopee.com.my/file/99febe35eb34edfb305e8addea024994,http://shopee.com.my/product/98789345/13775933870,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,2.35,0.12,0.12
https://cf.shopee.com.my/file/15d8c136b0f19ccd2ade72018e154f06,http://shopee.com.my/product/897035353/22247189854,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,5.60,0.40,0.11
https://cf.shopee.com.my/file/sg-11134201-7rcd2-ls7zxr8yx3ro80,http://shopee.com.my/product/1161831644/25865406796,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.20,2.58,4.60,5.65
https://cf.shopee.com.my/file/d166243006066e4f51ce4ffe0531edb8,http://shopee.com.my/product/194938154/4708804490,School & Office Equipment,"Rulers, Protractors & Stencils",MY,0.15,1.39,-0.30,1.35
